diff_len,diff_word,start_word,common,fuzz_ratio,fuzz_sort_ratio,jaccard,word_share,q1_noun,q2_noun,q1_verb,q2_verb,q1_adj,q2_adj,q1_adverb,q2_adverb,q1_conj,q2_conj,q1_pronoun,q2_pronoun,q1_prepo,q2_prepo,manhatten,cos_sim,euclidean,target
36,7,0,6,37,54,0.111111111,0.208333333,8,3,1,2,1,0,0,1,2,1,0,0,2,0,4.315381687,0.435739348,1.062318834,0
-4,-1,1,4,55,53,0.1,0.307692308,2,3,1,1,0,0,0,0,0,0,0,0,1,1,2.583939287,0.552396572,0.946153717,1
3,0,0,9,89,87,0.636363636,0.692307692,5,5,0,0,0,0,0,0,0,0,0,0,1,1,1.419708164,0.705578326,0.767361289,0
-39,-9,1,5,31,49,0.111111111,0.208333333,3,2,0,3,1,2,0,1,0,1,0,1,1,3,4.839715809,0.252360394,1.222816099,0
20,4,1,10,51,71,0.25,0.411764706,1,1,3,1,1,0,0,0,0,0,0,0,2,2,2.584693512,0.631961591,0.857949194,0
8,2,0,9,76,76,0.75,0.444444444,3,3,1,2,0,0,1,0,0,0,0,1,0,0,1.916938094,0.709401675,0.762362546,1
-1,-1,0,1,37,42,0.1,0.0625,0,3,0,1,0,1,0,0,0,0,0,0,1,0,3.696000487,0.378074967,1.115280263,0
68,10,0,4,34,42,0.1,0.157894737,5,2,1,0,1,0,1,0,0,0,0,0,1,1,4.140271023,0.273170892,1.205677492,0
38,5,0,3,35,46,0.181818182,0.166666667,4,1,0,0,2,0,0,0,1,0,0,0,2,1,4.827270038,0.073838164,1.361000982,0
3,0,0,4,76,71,0.3,0.4,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1.599378355,0.775985213,0.669350114,1
22,7,0,4,51,53,0.166666667,0.19047619,3,2,2,0,3,3,0,0,0,0,0,0,1,1,4.003784136,0.431487168,1.066314056,1
0,0,1,46,98,98,1,0.5,9,8,1,1,3,4,0,0,1,1,0,0,1,1,2.394911911,0.585991075,0.909954861,1
-54,-9,0,5,22,49,0.1875,0.138888889,2,4,0,5,4,5,1,0,1,1,1,1,2,4,5.169983592,0.345864642,1.143796624,0
-40,-7,1,10,64,63,0.25,0.4,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1.49063855,0.849031275,0.549488353,1
7,1,1,5,58,53,0.222222222,0.266666667,1,3,0,0,1,1,0,0,0,0,0,0,2,1,2.736438784,0.568243642,0.929253849,0
-38,-11,0,7,41,55,0.2,0.206896552,4,5,1,0,2,2,0,0,0,0,0,3,0,3,5.41129334,0.301355723,1.182069606,0
1,1,0,4,58,60,0,0.266666667,2,1,0,2,1,1,0,0,0,0,0,0,1,0,3.132104515,0.464258674,1.035124462,0
12,3,1,5,81,80,0,0.625,2,2,0,0,0,0,2,0,0,0,1,1,0,0,1.562982966,0.761541631,0.690591585,1
-22,-2,1,6,44,45,0.25,0.153846154,5,3,1,2,1,0,0,1,0,0,0,2,0,0,4.819398993,0.292008441,1.189950889,0
-1,0,1,7,92,89,1,0.777777778,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0.823032584,0.87913637,0.491657666,0
0,0,1,7,85,82,0.6,0.636363636,1,1,2,2,0,1,0,0,0,0,0,0,1,1,0.957199597,0.877194095,0.495592384,1
-6,0,1,10,87,87,1,0.714285714,2,1,0,0,0,0,0,0,1,1,0,0,2,2,1.890243835,0.637416518,0.851567357,1
-7,-2,1,4,56,55,0,0.285714286,2,2,0,0,0,0,0,1,0,0,0,1,1,0,2.964784338,0.546269625,0.952607343,0
17,3,1,3,42,49,0.1,0.214285714,4,2,0,0,1,0,0,0,0,0,0,0,2,1,2.763717952,0.593704819,0.901437941,0
13,1,1,8,53,57,0,0.3125,5,5,0,0,0,0,0,0,1,0,0,0,1,0,3.221137441,0.404842676,1.091015421,0
28,3,0,2,43,47,0,0.133333333,2,3,0,1,1,1,0,0,1,0,0,0,1,0,3.969006377,0.245334309,1.228548486,0
51,7,0,2,17,41,0.083333333,0.086956522,1,2,1,0,3,0,1,0,0,0,0,0,2,0,5.643342723,0.025956273,1.395739035,0
-47,-7,0,6,59,57,0.222222222,0.285714286,3,3,0,1,2,1,0,0,0,1,0,1,0,2,3.30728511,0.620610165,0.8710796,1
-11,-1,0,3,45,59,0.066666667,0.214285714,1,0,2,2,1,0,0,1,0,0,0,0,1,0,2.831070768,0.42524126,1.07215553,0
6,0,1,4,69,68,1,0.272727273,1,0,0,1,1,1,0,0,0,0,0,1,0,1,2.317466408,0.565188058,0.932536265,1
53,8,0,1,28,25,0.1,0.047619048,3,0,1,0,0,2,0,2,1,1,1,0,1,0,5.201917948,0.026094036,1.395640329,0
-14,-2,1,17,92,92,0.133333333,0.888888889,4,5,1,1,1,1,1,1,0,0,0,0,2,3,0.5672144,0.953318803,0.305552605,0
23,2,0,7,53,65,0.375,0.25,5,4,0,2,1,0,0,0,1,1,0,0,1,0,1.585903617,0.831743843,0.580096814,1
-18,-3,1,3,58,69,0.071428571,0.3,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2.199779133,0.622724522,0.868648926,0
-2,-1,1,6,84,79,0.818181818,0.5,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1.395588146,0.756579104,0.697740491,1
25,5,1,7,67,70,0.363636364,0.416666667,5,3,1,1,0,0,0,0,0,0,0,0,2,1,2.351745993,0.599130543,0.895398745,0
-7,-1,1,2,57,55,0.25,0.285714286,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2.358983006,0.218482284,1.250214155,0
27,4,0,2,42,43,0.142857143,0.076923077,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2.339519216,0.67934147,0.800822739,0
4,1,0,6,94,94,0.8,0.857142857,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.220655548,0.982383926,0.187702287,1
-1,0,1,12,91,90,0.636363636,0.857142857,2,2,2,2,2,3,1,0,1,1,0,0,1,1,1.08036992,0.745909528,0.712868111,0
25,-3,0,13,19,54,0.133333333,0.204545455,6,9,2,4,3,3,0,0,1,1,1,0,4,2,5.842972012,0.26801503,1.209946255,0
9,1,1,6,82,81,1,0.545454545,2,2,0,0,2,1,0,0,0,0,0,0,1,1,2.387586572,0.41306844,1.083449639,0
9,1,0,3,63,58,0.142857143,0.375,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1.88711495,0.599579373,0.894897342,1
-83,-12,0,6,35,41,0.166666667,0.166666667,4,7,1,1,2,1,0,1,2,2,0,1,1,2,5.874530877,0.191984626,1.27123198,0
4,2,0,2,18,46,0.333333333,0.083333333,2,3,1,2,2,3,0,0,0,0,0,0,2,0,4.857676408,0.330360632,1.15727211,0
22,3,0,1,35,36,0.25,0.0625,3,2,0,2,0,1,0,0,1,0,0,0,1,0,3.24930014,0.395765495,1.099303875,0
31,6,0,1,38,46,0.333333333,0.043478261,1,2,1,0,1,1,1,0,2,0,0,0,1,1,5.382890578,0.168647769,1.28945898,0
13,1,1,5,74,70,0.5,0.416666667,2,2,1,2,0,0,0,0,0,0,1,0,1,1,2.310808423,0.59178426,0.90356598,0
-7,-8,1,7,54,61,0.083333333,0.230769231,3,6,1,2,1,0,1,0,0,0,0,0,2,5,4.744996191,0.277063403,1.202444674,0
10,2,1,6,85,84,0.142857143,0.75,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0.918543382,0.881092373,0.487663055,1
2,1,1,3,95,95,0.666666667,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,3,0,3,39,51,1,0.25,2,1,1,0,0,0,0,0,0,0,1,0,1,1,2.931220198,0.496100818,1.00389161,1
18,3,0,6,60,52,0,0.3125,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2.725315401,0.577580182,0.919151585,1
5,1,0,2,61,60,1,0.153846154,0,1,1,2,0,0,0,1,0,0,1,1,1,0,3.049944012,0.505924404,0.994057942,0
-10,-3,0,3,35,58,0.272727273,0.214285714,0,1,1,0,3,2,0,0,0,1,0,0,0,1,3.519584803,0.373219781,1.119625133,0
19,4,1,12,69,71,0.285714286,0.555555556,3,2,1,1,2,1,0,0,0,0,0,0,2,1,2.437820777,0.506171777,0.993809059,1
-26,-4,0,3,48,40,1,0.2,2,4,2,1,0,0,0,1,0,1,0,0,0,0,3.686383517,0.359279069,1.13200789,1
60,11,0,5,23,46,0,0.25,3,3,1,0,0,0,1,0,0,0,0,0,4,1,4.136015802,0.45609927,1.042977209,0
-43,-9,1,10,62,65,0,0.35,2,3,1,2,0,0,0,0,0,1,0,0,1,2,3.138754417,0.596452919,0.898384195,1
5,0,1,4,53,37,0.333333333,0.333333333,1,1,1,1,1,1,0,0,0,0,1,1,0,0,3.648589005,0.155760053,1.299415212,0
-20,-3,0,7,45,63,0.692307692,0.206896552,2,3,3,5,1,1,0,1,0,0,1,0,4,1,4.828506802,0.372862997,1.119943751,1
-115,-26,0,6,13,18,0.111111111,0.028571429,1,8,2,1,0,1,0,0,0,2,0,2,0,7,6.149894111,0.041337434,1.3846751,0
32,8,0,2,36,38,0.214285714,0.125,5,0,0,2,1,0,0,0,0,0,0,0,2,0,3.735856881,0.2606099,1.216051068,0
7,1,1,5,77,70,1,0.5,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1.847581322,0.729153386,0.735998117,1
49,10,1,7,54,55,0.142857143,0.217391304,3,2,1,0,0,0,0,0,0,0,0,0,3,1,4.040669463,0.492696027,1.007277492,1
1,1,1,7,79,92,0.083333333,0.583333333,2,1,1,1,1,1,0,1,1,0,0,0,0,0,2.359229366,0.412282016,1.084175248,1
-4,-2,1,12,97,97,1,0.692307692,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
24,4,0,5,33,47,0.1,0.176470588,4,1,0,4,0,0,0,0,1,1,0,1,1,0,3.613165898,0.417314284,1.079523706,0
0,-1,0,8,78,82,1,0.583333333,3,3,0,1,1,1,0,0,0,0,0,0,1,1,0.751930065,0.923797407,0.390391068,1
-1,0,1,15,99,99,0.8,0.75,2,2,0,0,3,3,0,0,1,1,0,0,0,0,0.808824441,0.878249552,0.493458099,1
12,3,1,7,61,79,0.3,0.583333333,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1.776712245,0.666363372,0.816867955,1
-9,-3,1,6,70,70,0.083333333,0.545454545,1,1,0,0,0,0,1,1,0,0,0,0,1,1,2.071165317,0.530805595,0.968704708,0
-4,0,1,5,76,68,0.714285714,0.555555556,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.154561274,0.457413382,1.041716485,1
-9,-2,0,5,41,71,0,0.333333333,2,3,2,1,0,1,0,0,0,0,0,0,0,1,2.801748505,0.515294177,0.984587043,0
26,5,1,3,50,48,0.333333333,0.375,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2.364669681,0.587459303,0.908339911,0
45,8,1,9,48,55,1,0.428571429,5,2,0,0,1,1,0,0,1,0,0,0,1,0,1.649110832,0.843450001,0.559553391,0
52,15,0,1,10,19,0,0.038461538,5,1,2,0,1,0,2,0,1,0,1,0,1,0,5.736550248,0.012369398,1.405439861,0
1,0,1,7,99,99,0.4,0.777777778,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.64126155,0.557107094,0.941161948,1
41,8,1,9,49,58,0.222222222,0.333333333,5,2,0,0,1,2,1,1,0,0,1,0,4,3,4.588263393,0.384554525,1.109455249,1
11,2,1,7,62,65,0,0.333333333,2,2,2,1,2,2,0,0,0,0,2,0,1,2,4.104613311,0.326768138,1.160372235,0
17,2,1,7,78,73,1,0.636363636,3,1,0,0,0,1,0,0,0,0,0,0,1,1,2.430985107,0.502907042,0.99708872,0
13,2,1,5,75,69,0,0.384615385,3,3,1,1,0,0,0,1,0,0,1,0,0,0,1.624877907,0.829088097,0.584656998,1
-62,-15,0,39,37,63,0,0.226415094,7,16,0,0,0,3,0,0,1,2,0,0,1,3,2.783856035,0.400392164,1.095087061,0
-20,-1,1,11,68,62,0.75,0.380952381,3,2,0,0,1,2,0,0,1,0,0,0,1,2,3.480437386,0.487898392,1.012029257,1
14,3,0,3,56,57,0.2,0.15,4,2,1,2,1,1,0,0,0,0,0,0,2,1,4.753390226,0.270984612,1.207489452,0
48,5,0,0,23,32,0.25,0,2,2,0,0,0,1,0,0,1,0,0,0,1,0,4.714089085,0,1.414213562,0
-6,-1,0,2,45,46,0.166666667,0.222222222,0,2,0,0,1,0,2,0,0,0,0,0,0,1,2.539677831,0.478903785,1.020878264,0
75,13,0,1,20,22,0.333333333,0.045454545,3,2,3,0,0,0,0,0,1,0,3,0,2,1,5.357797615,0,1.414213562,0
1,0,1,5,89,76,1,0.555555556,1,1,1,2,1,1,0,1,0,0,1,0,0,0,1.391440912,0.669289887,0.81327746,1
32,7,0,2,30,51,0,0.133333333,3,1,1,0,0,2,0,0,1,0,0,0,1,0,3.129119471,0.51948592,0.980320437,0
0,-1,0,3,51,45,1,0.214285714,3,4,0,0,1,1,0,0,0,1,0,0,1,0,3.200224077,0.494785175,1.005201299,0
19,5,0,12,29,47,0,0.177777778,7,5,4,2,1,2,0,1,0,1,3,1,3,3,7.090752012,0.175993086,1.283749908,0
4,-1,1,3,66,57,1,0.3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2.410858819,0.427448705,1.070094664,1
-67,-7,0,1,31,16,0.166666667,0.05,2,2,0,2,0,2,0,0,0,0,0,0,1,2,5.335139361,0.012909042,1.405055841,0
-1,0,1,24,94,91,0.153846154,0.652173913,5,5,1,1,0,0,0,0,1,1,1,1,5,5,0.667351909,0.890670956,0.467608906,0
8,2,0,5,76,76,1,0.384615385,2,1,0,0,2,1,0,0,1,0,0,0,0,0,2.85268843,0.437733919,1.060439608,0
1,0,1,13,90,87,0.1875,0.866666667,5,5,0,0,1,1,0,0,0,0,0,0,2,2,0.831701192,0.829878298,0.58330387,0
-6,1,0,4,47,54,0.3,0.266666667,1,1,2,1,0,2,0,1,0,0,2,1,1,0,2.956082593,0.465809083,1.033625577,1
1,0,1,9,99,99,1,0.818181818,2,3,0,0,0,0,0,0,1,1,0,0,1,1,0.926135887,0.811193431,0.61450235,1
15,3,0,6,49,62,0.076923077,0.266666667,1,2,1,2,0,0,0,0,0,0,2,1,1,1,2.54852145,0.604724535,0.88912931,0
14,3,0,9,77,71,1,0.4375,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1.523560315,0.876689468,0.496609568,1
-20,-3,0,4,33,37,0.2,0.088888889,3,7,2,2,3,2,0,1,1,1,1,1,3,2,7.667675697,0.116405337,1.329356734,0
-11,-2,1,2,72,68,0.857142857,0.2,0,2,1,1,1,0,0,0,0,0,0,1,0,1,2.688764785,0.383020956,1.110836661,1
21,2,0,0,20,32,0.166666667,0,3,3,0,1,1,0,0,0,0,0,0,0,2,2,5.889037321,0,1.414213562,0
0,-3,1,2,52,59,0.142857143,0.181818182,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3.002229305,0.156874358,1.298557386,0
-59,-10,0,4,34,42,0.1,0.133333333,2,4,1,1,2,1,0,0,0,2,0,0,2,3,5.864474161,0.283491492,1.197086887,0
18,6,0,11,40,55,0.083333333,0.170731707,7,6,4,3,1,3,3,0,1,0,0,2,0,1,5.121679666,0.446771511,1.051882587,1
12,2,1,8,71,72,0.090909091,0.5,3,3,2,1,1,0,0,0,0,0,0,0,0,1,3.312407563,0.447492402,1.05119703,1
0,0,1,12,94,94,0.090909091,0.857142857,2,2,0,0,1,1,1,1,1,1,0,0,2,2,0.957808368,0.83682306,0.571273911,0
-4,-1,1,4,71,71,0.6,0.307692308,3,4,0,0,2,0,0,0,0,0,0,0,1,2,2.587629092,0.421392567,1.075739218,0
4,1,1,8,88,84,0,0.615384615,2,1,1,1,1,1,0,0,0,0,0,0,2,2,1.293754676,0.815763535,0.607019712,1
-74,-14,0,8,36,47,0.090909091,0.225806452,5,7,0,2,0,1,0,2,1,1,0,0,0,1,5.058540853,0.367827085,1.124431336,0
-1,-1,1,10,82,73,0.307692308,0.583333333,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1.36081192,0.716476495,0.753025239,0
24,3,0,5,20,39,0,0.102564103,3,5,2,2,5,3,0,2,1,1,1,1,0,2,7.421064315,0.02856185,1.393870977,0
1,0,1,5,87,84,1,0.555555556,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0.707568788,0.926244855,0.384070682,1
-9,-1,0,9,91,91,0.666666667,0.75,2,2,0,0,1,1,1,2,1,1,0,0,1,1,1.98308516,0.562111215,0.935829883,0
-1,0,0,9,94,94,0.6,0.692307692,1,1,0,0,2,2,0,0,0,0,0,0,1,1,0.952688988,0.879048355,0.49183665,0
1,0,1,4,78,77,0.333333333,0.5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.464401614,0.70761859,0.764697861,1
5,1,1,5,74,90,0.181818182,0.625,2,1,0,0,1,3,0,0,0,0,0,0,1,0,0.498238183,0.955943201,0.296839347,1
-10,-2,0,6,53,85,0,0.75,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.873373653,0.868995581,0.511867988,1
0,0,1,5,76,71,1,0.454545455,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1.791713659,0.69270898,0.78395283,1
71,21,0,4,32,38,0,0.078947368,11,3,2,0,2,3,0,0,1,0,1,0,3,2,5.472750507,0.331189695,1.156555493,0
50,11,0,2,25,37,0.285714286,0.086956522,4,1,1,0,2,1,0,0,0,0,1,0,4,2,4.480993323,0.312598991,1.172519517,0
82,14,0,3,31,31,0.1,0.028571429,5,2,0,0,4,2,0,0,1,0,2,0,1,2,7.179408386,0.016719111,1.402341534,0
31,4,1,6,60,55,0,0.428571429,3,2,0,0,3,1,0,0,0,0,0,0,2,1,3.551302138,0.198518906,1.26608143,0
12,2,0,3,40,36,0,0.130434783,5,1,0,2,1,0,1,2,1,0,1,0,1,2,4.846410945,0.214651883,1.253274205,0
21,4,0,1,60,57,0.428571429,0.076923077,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3.099692633,0.53865525,0.96056728,0
9,2,0,11,88,88,0,0.571428571,1,1,1,1,1,1,0,0,1,0,2,2,1,1,0.862697991,0.903006852,0.440438753,1
-31,-4,0,0,24,30,0.181818182,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,5.568402858,0,1.414213562,0
56,11,0,0,25,16,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,5.897279608,0,1.414213562,0
20,4,0,10,54,60,0.2,0.263157895,3,4,2,0,2,0,0,0,0,0,0,0,2,1,2.894574199,0.585588155,0.910397545,0
7,3,0,6,37,74,0.272727273,0.277777778,2,2,1,1,1,1,1,0,2,0,0,1,1,2,2.786604724,0.641505602,0.84675191,1
-16,-4,1,13,82,77,0,0.555555556,1,3,3,3,0,0,0,0,0,0,2,2,2,2,1.6138982,0.819747421,0.600420818,1
0,0,1,13,90,88,0.125,0.866666667,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0.928863603,0.851806257,0.544414811,0
11,0,0,6,72,64,1,0.333333333,3,2,1,0,0,1,1,1,0,0,0,0,1,1,2.937685487,0.413272798,1.083261004,0
-2,0,1,11,93,93,0.5,0.846153846,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0.743146916,0.864421105,0.520728135,0
0,0,1,7,96,96,0.571428571,0.777777778,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1.114358354,0.719828183,0.748561042,1
34,8,0,4,36,38,0.142857143,0.142857143,2,2,3,2,1,1,0,0,1,0,2,0,2,0,3.909223942,0.257707679,1.218435325,0
-16,-3,1,5,68,65,0.222222222,0.357142857,0,1,2,1,1,2,0,1,0,0,0,0,0,0,3.054818386,0.508490064,0.991473586,1
-102,-22,0,14,29,47,0.5,0.179487179,1,2,1,0,3,9,0,1,0,2,1,3,0,5,4.287198547,0.556248284,0.942074006,1
11,1,0,2,32,72,0.2,0.133333333,2,2,1,0,0,0,0,0,0,0,0,0,0,1,4.094321266,0.16711229,1.290649225,1
1,-2,0,3,36,50,0.222222222,0.142857143,3,3,0,2,0,0,0,0,0,1,0,0,0,0,4.310913898,0.32417425,1.162605479,0
-39,-6,1,5,56,55,0.166666667,0.454545455,2,1,1,2,0,0,0,0,0,0,0,1,0,2,2.98891938,0.524968617,0.974711633,1
-32,-6,0,3,33,51,0.111111111,0.157894737,2,4,2,1,0,1,0,1,0,1,1,0,1,1,3.439202805,0.500339463,0.999660479,0
3,0,1,7,94,91,0.75,0.777777778,2,2,1,1,0,0,1,1,0,0,1,1,1,1,0.380538735,0.960198386,0.282140441,1
0,0,1,8,98,98,1,0.8,2,2,0,0,1,1,0,0,0,0,0,0,1,1,1.27022661,0.643190397,0.844759851,0
-2,-1,1,3,94,93,1,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-11,-2,0,10,51,45,0.181818182,0.222222222,7,3,1,2,2,2,0,1,2,1,0,0,3,3,5.557566129,0.346111256,1.143580993,1
2,1,1,8,98,98,0.666666667,0.888888889,2,2,0,2,2,1,0,0,0,0,0,0,1,1,0,1,0,1
1,0,1,7,92,92,0.714285714,0.777777778,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0.497800662,0.940918894,0.343747309,1
-73,-12,1,9,39,42,1,0.3,2,2,0,1,2,4,0,0,0,0,0,0,1,4,2.626586272,0.63208222,0.85780858,1
-13,-1,0,8,65,68,0,0.470588235,2,3,1,1,0,1,1,0,1,0,0,0,0,1,2.489982553,0.677985553,0.802514109,1
-21,-3,0,3,71,59,1,0.25,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2.231349314,0.717698198,0.751401094,0
-16,-4,0,3,32,49,0.1,0.130434783,2,4,0,0,1,0,0,0,0,1,0,0,2,2,4.675760774,0.29068556,1.191062081,0
59,14,0,2,40,39,0.111111111,0.043478261,3,0,2,1,2,0,0,0,1,0,0,0,0,0,4.42118026,0.280815586,1.199320153,0
13,3,1,5,76,68,1,0.5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1.936744889,0.408706709,1.087467968,0
-5,-1,1,9,79,80,1,0.4,3,3,0,1,1,1,0,0,1,1,0,0,0,0,2.388550078,0.617030409,0.875179514,0
12,4,0,6,77,69,0.5,0.428571429,2,2,1,0,0,1,0,0,0,0,0,0,2,1,2.343540606,0.608246568,0.885159231,1
18,2,0,8,51,73,0.6,0.294117647,3,3,0,0,1,1,0,0,1,1,0,0,1,0,1.799820963,0.819472586,0.60087838,0
1,0,1,8,96,91,0.25,0.8,2,3,2,2,1,1,0,0,0,0,0,0,1,1,1.230277991,0.653073824,0.832978002,0
-10,-3,0,6,56,72,0.181818182,0.285714286,2,3,0,1,0,0,0,0,1,1,0,0,2,1,3.284471507,0.564288239,0.933500681,1
8,2,0,4,35,51,0.083333333,0.153846154,2,4,2,1,0,0,0,0,0,1,0,0,3,2,5.080082634,0.308126798,1.176327507,0
-154,-25,1,8,20,5,0.090909091,0.184210526,3,9,1,2,0,4,0,1,0,1,1,1,0,4,6.465555365,0.243304781,1.230199349,0
-1,0,1,16,96,93,1,0.764705882,2,2,0,0,2,2,0,0,0,0,1,1,2,2,1.115179151,0.793564316,0.642550673,0
15,3,1,7,82,77,0.294117647,0.545454545,2,1,1,1,0,0,0,1,0,0,0,0,3,1,1.849097011,0.732727682,0.731125595,1
-44,-10,1,4,49,55,0.2,0.2,3,6,0,1,0,1,0,1,0,0,0,0,0,2,4.426287469,0.271164512,1.207340456,1
-29,-5,1,15,52,69,0.5,0.434782609,2,1,0,0,3,5,0,1,0,1,0,1,0,0,2.790536904,0.59830009,0.896325733,1
29,5,0,5,55,50,0.166666667,0.277777778,4,2,0,0,2,2,0,1,0,0,0,0,2,1,3.456097085,0.529114013,0.970449367,0
21,4,1,7,77,76,0.153846154,0.538461538,4,1,0,0,1,1,1,1,1,0,0,0,2,1,2.660320928,0.442051271,1.056360478,0
12,2,1,8,63,91,0.75,0.538461538,1,3,0,0,3,2,0,0,1,1,0,0,1,1,1.93940882,0.656170504,0.829252067,1
5,2,0,5,37,51,0.111111111,0.333333333,0,2,4,0,0,0,0,0,1,0,1,0,0,1,2.320132316,0.634006035,0.855562932,1
-12,-2,1,14,92,92,0.111111111,0.733333333,3,3,1,1,1,2,1,1,1,1,0,0,0,1,0.505402204,0.955027502,0.299908314,1
-3,-1,1,11,90,97,1,0.916666667,3,4,1,1,2,1,0,0,0,0,1,1,1,2,0.159280774,0.991161547,0.132954523,1
-40,-12,0,6,21,37,0,0.083333333,1,6,3,2,3,1,2,2,1,2,2,2,1,2,7.635550516,0.146422556,1.306581374,0
-73,-11,1,5,25,47,0.125,0.16,3,4,2,3,0,0,0,0,0,0,1,0,1,1,4.914369297,0.283322948,1.197227675,0
45,7,0,3,33,44,0.222222222,0.15,0,2,1,1,1,0,1,0,1,0,0,0,2,1,3.782717619,0.491254419,1.008707669,0
-39,-11,0,5,47,53,0,0.227272727,2,3,0,2,1,1,0,0,0,1,0,2,1,3,3.705757975,0.558536573,0.939641876,0
-96,-16,0,6,30,45,0.166666667,0.185185185,3,8,2,0,1,2,0,0,0,1,0,0,0,5,4.45538179,0.507025119,0.99295003,1
-24,-1,1,9,51,52,0.066666667,0.181818182,5,4,1,2,1,2,0,0,0,3,0,0,1,0,4.903873996,0.308274767,1.176201712,1
28,1,0,0,21,16,0.125,0,1,1,0,0,1,0,0,0,0,0,0,2,2,2,5.32760885,0,1.414213562,0
-4,-1,1,7,93,91,0,0.7,2,3,0,0,1,1,0,0,0,0,0,0,1,1,0.134155482,0.993018996,0.118160943,0
-2,-1,1,3,94,94,0.75,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
87,22,0,0,28,31,0.133333333,0,9,0,1,0,1,2,0,0,1,0,1,0,3,0,5.682592114,0,1.414213562,0
3,1,0,4,69,66,0.777777778,0.214285714,2,1,0,0,2,2,0,0,0,0,0,0,1,1,2.965130665,0.448903912,1.049853407,0
-29,-7,1,7,60,68,0.6,0.4,1,3,1,2,1,1,0,0,0,0,0,1,0,1,2.165863082,0.70907101,0.762796159,1
-11,-2,1,8,90,89,1,0.777777778,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0.710114203,0.913421595,0.416121148,0
0,0,1,6,83,79,1,0.75,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1.337134036,0.667048434,0.816028879,1
114,16,1,8,37,36,0.444444444,0.28,5,1,3,1,0,0,3,2,1,0,0,0,3,1,4.626956028,0.472057781,1.027562376,0
-20,-4,0,2,43,50,0.25,0.142857143,1,2,1,1,0,0,0,0,0,0,0,0,1,1,3.513171415,0.412588665,1.08389237,1
13,4,0,5,49,55,0.125,0.263157895,3,2,0,0,2,1,0,0,1,1,0,0,1,1,4.006675358,0.4061311,1.089833841,1
44,7,0,7,27,47,0.571428571,0.136363636,2,4,1,2,1,0,2,0,0,0,0,0,2,0,3.710409282,0.377855508,1.115477021,0
20,5,0,1,30,36,0,0.0625,1,1,1,1,0,1,0,1,0,0,0,0,1,0,4.426610212,0.170862983,1.287739894,0
-2,0,1,21,97,96,1,0.7,3,3,2,2,0,0,1,1,0,0,2,2,2,2,0.287560371,0.977570445,0.211799692,1
-38,-6,1,5,62,54,0.333333333,0.294117647,1,2,0,0,1,4,1,1,0,0,0,0,1,2,3.953495602,0.438267498,1.05993632,1
-3,1,1,18,80,77,1,0.35,0,0,3,2,0,0,0,1,1,1,3,3,0,0,1.974096495,0.619705826,0.872117164,1
-4,0,0,5,72,55,1,0.454545455,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2.510110393,0.393152295,1.101678451,1
2,0,0,4,46,58,0.222222222,0.285714286,0,1,1,2,0,0,1,1,0,0,0,0,0,1,2.208837454,0.67702657,0.803708193,0
0,1,0,6,82,76,0.25,0.461538462,4,3,0,0,0,1,0,1,0,0,0,0,2,1,1.976355138,0.622389092,0.869034991,0
